genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science fiction,genre_thriller,genre_tv movie,genre_war,genre_western,lang_cn,lang_da,lang_de,lang_en,lang_es,lang_fr,lang_hi,lang_it,lang_ja,lang_ko,lang_pt,lang_ru,lang_zh,id,popularity,vote_average,title,release_year,clusters,thumbnail_location
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9563,0.0264135365770921,0.68,Any Given Sunday,1999,5,thumbnails/9563.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,547,0.0146953634039447,0.67,The Horse Whisperer,1998,5,thumbnails/547.jpg
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1538,0.0511827614226953,0.7000000000000001,Collateral,2004,3,thumbnails/1538.jpg
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9334,0.0428706468874191,0.53,The Scorpion King,2002,3,thumbnails/9334.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11128,0.012562559993526,0.6200000000000001,Ladder 49,2004,3,thumbnails/11128.jpg
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75780,0.0649489097542968,0.63,Jack Reacher,2012,6,thumbnails/75780.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8914,0.026257877636995,0.5599999999999999,Deep Blue Sea,1999,5,thumbnails/8914.jpg
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13576,0.0180431635781177,0.67,This Is It,2009,6,thumbnails/13576.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39538,0.0443368334518083,0.6200000000000001,Contagion,2011,6,thumbnails/39538.jpg
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10628,0.0117550435511824,0.43,Kangaroo Jack,2003,3,thumbnails/10628.jpg
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14836,0.0584134179632712,0.73,Coraline,2009,6,thumbnails/14836.jpg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8645,0.023414408911072,0.49,The Happening,2008,9,thumbnails/8645.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9509,0.0517356137996211,0.73,Man on Fire,2004,3,thumbnails/9509.jpg
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10067,0.0048884652905067,0.45,The Shaggy Dog,2006,9,thumbnails/10067.jpg
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9384,0.0329478051802208,0.5599999999999999,Starsky & Hutch,2004,3,thumbnails/9384.jpg
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9279,0.0256979887888901,0.55,Jingle All the Way,1996,5,thumbnails/9279.jpg
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1487,0.0542261499885813,0.65,Hellboy,2004,3,thumbnails/1487.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9422,0.0115888190543774,0.61,A Civil Action,1998,5,thumbnails/9422.jpg
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77174,0.0451570740177367,0.67,ParaNorman,2012,6,thumbnails/77174.jpg
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4824,0.0225531258799122,0.61,The Jackal,1997,5,thumbnails/4824.jpg
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9620,0.0331419437156701,0.5900000000000001,Paycheck,2003,3,thumbnails/9620.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9302,0.0054837614879857,0.5900000000000001,Up Close & Personal,1996,5,thumbnails/9302.jpg
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10199,0.0188368697608448,0.58,The Tale of Despereaux,2008,9,thumbnails/10199.jpg
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10771,0.0246109287991998,0.53,The Tuxedo,2002,3,thumbnails/10771.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3512,0.0149390564675532,0.5599999999999999,Under Siege 2: Dark Territory,1995,5,thumbnails/3512.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137094,0.0485824718158863,0.5900000000000001,Jack Ryan: Shadow Recruit,2014,0,thumbnails/137094.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,274479,0.0341215002222986,0.6400000000000001,Joy,2015,0,thumbnails/274479.jpg
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,267860,0.0706378435949792,0.58,London Has Fallen,2016,0,thumbnails/267860.jpg
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8078,0.0427707554933702,0.5900000000000001,Alien: Resurrection,1997,5,thumbnails/8078.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7485,0.0426890394608444,0.6900000000000001,Shooter,2007,9,thumbnails/7485.jpg
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170687,0.0350121523260717,0.66,The Boxtrolls,2014,0,thumbnails/170687.jpg
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6435,0.0172940369408432,0.63,Practical Magic,1998,5,thumbnails/6435.jpg
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137106,0.0680091968151618,0.75,The Lego Movie,2014,0,thumbnails/137106.jpg
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10040,0.0228399320340156,0.53,Miss Congeniality 2: Armed and Fabulous,2005,3,thumbnails/10040.jpg
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6278,0.0315387589647295,0.6000000000000001,Reign of Fire,2002,3,thumbnails/6278.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82682,0.0331674947517387,0.6200000000000001,Gangster Squad,2013,0,thumbnails/82682.jpg
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17610,0.0288872964756531,0.4599999999999999,Year One,2009,6,thumbnails/17610.jpg
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22954,0.0272399924451072,0.7000000000000001,Invictus,2009,6,thumbnails/22954.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16995,0.0247668104485779,0.67,State of Play,2009,6,thumbnails/16995.jpg
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16558,0.015566438790873,0.5700000000000001,Duplicity,2009,6,thumbnails/16558.jpg
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9849,0.0077737508246996,0.51,My Favorite Martian,1999,5,thumbnails/9849.jpg
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5820,0.0175339987674217,0.58,The Sentinel,2006,9,thumbnails/5820.jpg
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16866,0.0270228577487764,0.5599999999999999,Planet 51,2009,6,thumbnails/16866.jpg
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201,0.0246752301080544,0.61,Star Trek: Nemesis,2002,3,thumbnails/201.jpg
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11775,0.0258339944915177,0.58,Intolerable Cruelty,2003,3,thumbnails/11775.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87825,0.0212278971588797,0.66,Trouble with the Curve,2012,6,thumbnails/87825.jpg
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12201,0.0281613704349589,0.6200000000000001,Edge of Darkness,2010,6,thumbnails/12201.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11015,0.0144148833355191,0.58,The Relic,1997,5,thumbnails/11015.jpg
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9932,0.0240858922404149,0.5700000000000001,Analyze That,2002,3,thumbnails/9932.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13389,0.0209915535015424,0.5900000000000001,Righteous Kill,2008,9,thumbnails/13389.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8838,0.0215598836024447,0.6000000000000001,Mercury Rising,1998,5,thumbnails/8838.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17332,0.0197571239254018,0.66,The Soloist,2009,6,thumbnails/17332.jpg
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4958,0.0192426837599945,0.63,The Legend of Bagger Vance,2000,5,thumbnails/4958.jpg
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,786,0.0246088890106061,0.7400000000000001,Almost Famous,2000,5,thumbnails/786.jpg
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9513,0.0193364158148016,0.51,Garfield: A Tail of Two Kitties,2006,9,thumbnails/9513.jpg
1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11679,0.0419022955128695,0.47,xXx: State of the Union,2005,3,thumbnails/11679.jpg
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38321,0.032379137018051,0.54,Priest,2011,6,thumbnails/38321.jpg
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14411,0.0214886703111886,0.66,Sinbad: Legend of the Seven Seas,2003,3,thumbnails/14411.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8413,0.0340194285614942,0.65,Event Horizon,1997,5,thumbnails/8413.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10052,0.0101952482786648,0.61,Dragonfly,2002,3,thumbnails/10052.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9676,0.0173748781256295,0.5700000000000001,The Black Dahlia,2006,9,thumbnails/9676.jpg
1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9664,0.0150250268183946,0.63,Flyboys,2006,9,thumbnails/9664.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2100,0.0176258657747632,0.7000000000000001,The Last Castle,2001,3,thumbnails/2100.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10384,0.0065803911241635,0.49,Supernova,2000,5,thumbnails/10384.jpg
0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137321,0.0259663785986075,0.6000000000000001,Winter's Tale,2014,0,thumbnails/137321.jpg
1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123553,0.0519810988163672,0.6200000000000001,The Mortal Instruments: City of Bones,2013,0,thumbnails/123553.jpg
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11260,0.0213297461104032,0.5,Meet Dave,2008,9,thumbnails/11260.jpg
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9009,0.0164189173817927,0.53,Dark Water,2005,3,thumbnails/9009.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11374,0.0163296440810001,0.5700000000000001,Edtv,1999,5,thumbnails/11374.jpg
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2309,0.0308578144882924,0.6000000000000001,Inkheart,2008,9,thumbnails/2309.jpg
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8285,0.016958098835165,0.47,The Spirit,2008,9,thumbnails/8285.jpg
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210860,0.0598655761271585,0.54,Mortdecai,2015,0,thumbnails/210860.jpg
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2312,0.0175949480160733,0.41,In the Name of the King: A Dungeon Siege Tale,2007,9,thumbnails/2312.jpg
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9839,0.0074500251823094,0.67,Beyond Borders,2003,3,thumbnails/9839.jpg
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381902,0.0053974656389645,0.6000000000000001,The Monkey King 2,2016,0,thumbnails/381902.jpg
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13922,0.0101907689668705,0.68,The Great Raid,2005,3,thumbnails/13922.jpg
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,293660,0.5876893438473265,0.7400000000000001,Deadpool,2016,0,thumbnails/293660.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9713,0.0105818887218732,0.49,Holy Man,1998,5,thumbnails/9713.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190859,0.0999724807849373,0.7400000000000001,American Sniper,2014,0,thumbnails/190859.jpg
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,257445,0.0517956059694141,0.6200000000000001,Goosebumps,2015,0,thumbnails/257445.jpg
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9007,0.0153445072792602,0.65,Just Like Heaven,2005,3,thumbnails/9007.jpg
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,889,0.0071357618291123,0.44,The Flintstones in Viva Rock Vegas,2000,5,thumbnails/889.jpg
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1370,0.0357412362701598,0.5700000000000001,Rambo III,1988,1,thumbnails/1370.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4942,0.0088385935649423,0.5700000000000001,Leatherheads,2008,9,thumbnails/4942.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,347969,0.0224928641747843,0.49,The Ridiculous 6,2015,0,thumbnails/347969.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24438,0.0164500201605006,0.51,Did You Hear About the Morgans?,2009,6,thumbnails/24438.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116741,0.0017715381200517,0.61,The Internship,2013,0,thumbnails/116741.jpg
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35791,0.0024479655954317,0.58,Resident Evil: Afterlife,2010,6,thumbnails/35791.jpg
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72431,0.0140428571895363,0.5900000000000001,Red Tails,2012,6,thumbnails/72431.jpg
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1813,0.0386565384470289,0.7200000000000001,The Devil's Advocate,1997,5,thumbnails/1813.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87428,0.0248104134994908,0.55,That's My Boy,2012,6,thumbnails/87428.jpg
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8840,0.0363091586417631,0.6400000000000001,DragonHeart,1996,5,thumbnails/8840.jpg
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10589,0.0161180919639783,0.6000000000000001,After the Sunset,2004,3,thumbnails/10589.jpg
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71676,0.055531024223434,0.47,Ghost Rider: Spirit of Vengeance,2011,6,thumbnails/71676.jpg
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1722,0.0103491221182177,0.55,Captain Corelli's Mandolin,2001,3,thumbnails/1722.jpg
1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10022,0.0405170175171002,0.58,The Pacifier,2005,3,thumbnails/10022.jpg
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11358,0.026768543165615,0.6000000000000001,Walking Tall,2004,3,thumbnails/11358.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0.1577614973029568,0.82,Forrest Gump,1994,1,thumbnails/13.jpg
0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6477,0.0540620063959295,0.55,Alvin and the Chipmunks,2007,9,thumbnails/6477.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1597,0.0342308367740575,0.66,Meet the Parents,2000,5,thumbnails/1597.jpg
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10530,0.0546439685890236,0.67,Pocahontas,1995,5,thumbnails/10530.jpg
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1924,0.05539945785914,0.6900000000000001,Superman,1978,4,thumbnails/1924.jpg
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9327,0.0231626994554482,0.54,The Nutty Professor,1996,5,thumbnails/9327.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8488,0.0394898286347219,0.6400000000000001,Hitch,2005,3,thumbnails/8488.jpg
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10603,0.0257804437593891,0.54,George of the Jungle,1997,5,thumbnails/10603.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8273,0.0413376178441747,0.6000000000000001,American Wedding,2003,3,thumbnails/8273.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109424,0.0602874537470084,0.76,Captain Phillips,2013,0,thumbnails/109424.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35056,0.043469777110827,0.5900000000000001,Date Night,2010,6,thumbnails/35056.jpg
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8839,0.0226475466203419,0.6000000000000001,Casper,1995,5,thumbnails/8839.jpg
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156022,0.0912784689430874,0.71,The Equalizer,2014,0,thumbnails/156022.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7303,0.0225425683178964,0.5599999999999999,Maid in Manhattan,2002,3,thumbnails/7303.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8963,0.0232237320773178,0.7000000000000001,Crimson Tide,1995,5,thumbnails/8963.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1402,0.0920314638692571,0.77,The Pursuit of Happyness,2006,9,thumbnails/1402.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9315,0.0366055001793877,0.61,Flightplan,2005,3,thumbnails/9315.jpg
0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8984,0.0172042188588864,0.5900000000000001,Disclosure,1994,1,thumbnails/8984.jpg
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,795,0.0242951407440024,0.6400000000000001,City of Angels,1998,5,thumbnails/795.jpg
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0.0910876322154904,0.77,Kill Bill: Vol. 1,2003,3,thumbnails/24.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11353,0.0150659482211451,0.6000000000000001,Bowfinger,1999,5,thumbnails/11353.jpg
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,393,0.0578155977272748,0.76,Kill Bill: Vol. 2,2004,3,thumbnails/393.jpg
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9618,0.0260253440215103,0.61,Tango & Cash,1989,1,thumbnails/9618.jpg
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9374,0.033689555000851,0.63,Death Becomes Her,1992,1,thumbnails/9374.jpg
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8584,0.0290099544687092,0.6200000000000001,Shanghai Noon,2000,5,thumbnails/8584.jpg
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2320,0.0196798517996051,0.58,Executive Decision,1996,5,thumbnails/2320.jpg
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58224,0.037501279165018,0.5700000000000001,Mr. Popper's Penguins,2011,6,thumbnails/58224.jpg
